,USD,GBP,EUR,JPY100,CHF,AUD,CAD,SGD,HKD100
27 Sep 2019,0.0181,0.1020,2.6367,0.2741,5.9049,114.0846,2.6721,3.6948,0.2569
30 Sep 2019,0.0180,0.1029,2.6282,0.2737,5.9383,113.9894,2.6695,3.7086,0.2574
1 Oct 2019,0.0180,0.1027,2.6226,0.2737,5.9275,114.0076,2.6895,3.6927,0.2572
2 Oct 2019,0.0180,0.1030,2.6189,0.2737,5.8888,114.0030,2.6702,3.6818,0.2572
3 Oct 2019,0.0181,0.1034,2.6265,0.2737,5.8904,114.0983,2.6738,3.6849,0.2566
4 Oct 2019,0.0180,0.1034,2.6426,0.2735,5.8905,113.9077,2.6684,3.6891,0.2565
7 Oct 2019,0.0181,0.1034,2.6469,0.2734,5.9139,114.0302,2.6683,3.6931,0.2568
8 Oct 2019,0.0181,0.1035,2.6381,0.2741,5.9098,114.1935,2.6738,3.6910,0.2572
9 Oct 2019,0.0181,0.1033,2.6463,0.2779,5.8923,114.2480,2.6757,3.6928,0.2576
10 Oct 2019,0.0181,0.1033,2.6395,0.2783,5.9013,114.2616,2.6775,3.6906,0.2575
11 Oct 2019,0.0180,0.1030,2.6451,0.2739,5.8966,113.9621,2.6714,3.6810,0.2571
14 Oct 2019,0.0180,0.1028,2.6422,0.2737,5.8965,113.8532,2.6693,3.6800,0.2579
15 Oct 2019,0.0180,0.1037,2.6393,0.2741,5.8790,114.0166,2.6778,3.6745,0.2576
16 Oct 2019,0.0181,0.1040,2.6349,0.2744,5.8643,114.1527,2.6806,3.6630,0.2582
17 Oct 2019,0.0181,0.1044,2.6374,0.2739,5.8713,114.0710,2.6795,3.6656,0.2582
18 Oct 2019,0.0180,0.1037,2.6631,0.2730,5.8808,113.8805,2.6737,3.6736,0.2577
21 Oct 2019,0.0180,0.1039,2.6750,0.2735,5.8855,113.9077,2.6757,3.6757,0.2583
22 Oct 2019,0.0180,0.1036,2.6852,0.2732,5.8944,113.7988,2.6727,3.6721,0.2580
23 Oct 2019,0.0181,0.1041,2.6863,0.2736,5.9194,114.1119,2.6809,3.6931,0.2587
24 Oct 2019,0.0180,0.1031,2.6871,0.2730,5.9208,114.0092,2.6843,3.6906,0.2587
25 Oct 2019,0.0180,0.1041,2.6715,0.2734,5.9015,114.0259,2.6933,3.6858,0.2593
29 Oct 2019,0.0180,0.1029,2.6618,0.2735,5.9114,113.8610,2.6924,3.6873,0.2591
30 Oct 2019,0.0180,0.1033,2.6649,0.2741,5.9042,113.9578,2.6934,3.6925,0.2595
31 Oct 2019,0.0180,0.1028,2.6811,0.2734,5.8877,113.7400,2.6900,3.6834,0.2588
1 Nov 2019,0.0180,0.1031,2.6824,0.2742,5.8797,113.7672,2.6898,3.6821,0.2589
4 Nov 2019,0.0179,0.1030,2.6776,0.2735,5.8755,113.1970,2.6788,3.6693,0.2579
5 Nov 2019,0.0179,0.1023,2.6565,0.2748,5.8607,112.9746,2.6737,3.6643,0.2575
6 Nov 2019,0.0178,0.1016,2.6314,0.2737,5.8403,112.5328,2.6459,3.6544,0.2563
7 Nov 2019,0.0179,0.1019,2.6361,0.2736,5.8379,112.8595,2.6540,3.6500,0.2568
8 Nov 2019,0.0178,0.1015,2.6289,0.2719,5.8085,112.3491,2.6420,3.6343,0.2557
11 Nov 2019,0.0178,0.1019,2.6239,0.2733,5.8016,112.7098,2.6505,3.6294,0.2565
12 Nov 2019,0.0178,0.1015,2.6355,0.2733,5.7845,112.7098,2.6497,3.6209,0.2563
13 Nov 2019,0.0179,0.1021,2.6300,0.2740,5.7828,113.0229,2.6727,3.6310,0.2574
14 Nov 2019,0.0179,0.1024,2.6613,0.2740,5.7616,113.1726,2.6763,3.6038,0.2576
15 Nov 2019,0.0179,0.1022,2.6492,0.2739,5.7659,112.9684,2.6723,3.6032,0.2573
18 Nov 2019,0.0179,0.1022,2.6570,0.2744,5.7941,113.0229,2.6731,3.6146,0.2581
19 Nov 2019,0.0179,0.1027,2.6593,0.2746,5.7836,113.2815,2.6799,3.6197,0.2580
20 Nov 2019,0.0179,0.1027,2.6735,0.2746,5.7921,113.2679,2.6641,3.6262,0.2584
21 Nov 2019,0.0180,0.1031,2.6733,0.2756,5.8191,113.6627,2.6887,3.6334,0.2593
22 Nov 2019,0.0180,0.1028,2.6699,0.2751,5.8098,113.4857,2.6857,3.6303,0.2588
25 Nov 2019,0.0180,0.1026,2.6780,0.2759,5.8185,113.7035,2.6739,3.6398,0.2593
26 Nov 2019,0.0180,0.1032,2.6786,0.2762,5.8300,113.7852,2.6925,3.6416,0.2590
27 Nov 2019,0.0180,0.1029,2.6876,0.2767,5.8485,113.8124,2.6923,3.6549,0.2593
28 Nov 2019,0.0180,0.1025,2.6819,0.2775,5.8567,113.6218,2.6888,3.6555,0.2589
29 Nov 2019,0.0180,0.1030,2.6783,0.2782,5.8353,113.5946,2.6900,3.6416,0.2588
2 Dec 2019,0.0180,0.1026,2.6901,0.2776,5.8238,113.7580,2.6872,3.6401,0.2587
3 Dec 2019,0.0180,0.1025,2.7128,0.2775,5.8261,113.6218,2.6942,3.6402,0.2592
4 Dec 2019,0.0180,0.1026,2.7250,0.2783,5.8259,113.7852,2.7000,3.6446,0.2593
5 Dec 2019,0.0180,0.1023,2.7338,0.2785,5.8365,113.5946,2.6954,3.6457,0.2588
6 Dec 2019,0.0180,0.1017,2.7255,0.2783,5.8471,113.4040,2.6930,3.6522,0.2581
9 Dec 2019,0.0180,0.1024,2.7283,0.2772,5.8380,113.2951,2.6953,3.6533,0.2576
10 Dec 2019,0.0180,0.1020,2.7255,0.2772,5.8623,113.2679,2.6946,3.6603,0.2581
11 Dec 2019,0.0180,0.1024,2.7212,0.2763,5.8756,113.2679,2.6959,3.6664,0.2575
12 Dec 2019,0.0179,0.1022,2.7362,0.2751,5.8754,113.1046,2.6920,3.6654,0.2572
13 Dec 2019,0.0179,0.1019,2.7357,0.2736,5.8665,112.7098,2.6831,3.6529,0.2568
16 Dec 2019,0.0179,0.1020,2.7310,0.2748,5.8490,112.7416,2.6784,3.6547,0.2576
17 Dec 2019,0.0179,0.1019,2.7336,0.2751,5.8415,112.7779,2.6835,3.6469,0.2583
18 Dec 2019,0.0179,0.1017,2.7199,0.2756,5.8323,112.7915,2.6859,3.6483,0.2585
19 Dec 2019,0.0179,0.1020,2.7269,0.2756,5.8338,112.7643,2.6858,3.6474,0.2580
20 Dec 2019,0.0179,0.1020,2.7373,0.2770,5.8169,112.7234,2.6848,3.6430,0.2580
23 Dec 2019,0.0179,0.1017,2.7356,0.2766,5.8268,112.7234,2.6780,3.6384,0.2577
24 Dec 2019,0.0179,0.1021,2.7433,0.2772,5.8151,112.7506,2.6856,3.6364,0.2579
26 Dec 2019,0.0179,0.1029,2.7494,0.2775,5.8046,112.6417,2.6711,3.6284,0.2575
27 Dec 2019,0.0178,0.1018,2.7582,0.2771,5.7945,112.4784,2.6590,3.6208,0.2576
30 Dec 2019,0.0178,0.1024,2.7649,0.2778,5.7694,112.1789,2.6674,3.6089,0.2564
31 Dec 2019,0.0177,0.1005,2.7610,0.2785,5.7480,111.6072,2.6471,3.5926,0.2554
2 Jan 2020,0.0177,0.1010,2.7541,0.2779,5.7429,111.3622,2.6413,3.5893,0.2550
3 Jan 2020,0.0177,0.0999,2.7385,0.2786,5.7323,111.3486,2.6387,3.5814,0.2550
6 Jan 2020,0.0177,0.1004,2.7336,0.2804,5.7155,111.6753,2.6550,3.5707,0.2556
7 Jan 2020,0.0177,0.1008,2.7330,0.2803,5.7071,111.6617,2.6484,3.5636,0.2551
8 Jan 2020,0.0177,0.1007,2.7256,0.2814,5.7234,111.9475,2.6552,3.5777,0.2558
9 Jan 2020,0.0177,0.1002,2.7204,0.2810,5.7216,111.3894,2.6414,3.5668,0.2552
10 Jan 2020,0.0176,0.1002,2.7015,0.2788,5.7429,111.3350,2.6435,3.5890,0.2557
13 Jan 2020,0.0175,0.1002,2.6993,0.2789,5.7307,110.7088,2.6254,3.5825,0.2550
14 Jan 2020,0.0175,0.0996,2.6885,0.2743,5.7382,110.4638,2.6203,3.5785,0.2547
15 Jan 2020,0.0176,0.1002,2.6971,0.2764,5.7622,111.1444,2.6364,3.5996,0.2571
16 Jan 2020,0.0175,0.1003,2.6967,0.2752,5.7480,110.6680,2.6267,3.5877,0.2563
17 Jan 2020,0.0175,0.1002,2.6963,0.2770,5.7250,110.6271,2.6274,3.5811,0.2567
20 Jan 2020,0.0175,0.1007,2.6840,0.2768,5.7084,110.4638,2.6312,3.5675,0.2564
21 Jan 2020,0.0175,0.1003,2.6820,0.2775,5.7158,110.5455,2.6256,3.5690,0.2572
22 Jan 2020,0.0176,0.1007,2.6886,0.2791,5.7326,111.0899,2.6386,3.5816,0.2583
23 Jan 2020,0.0176,0.1005,2.6817,0.2775,5.7224,110.7360,2.6322,3.5705,0.2574
24 Jan 2020,0.0176,0.1001,2.6937,0.2777,5.7020,110.8381,2.6321,3.5703,0.2582
28 Jan 2020,0.0176,0.1004,2.6667,0.2787,5.7103,111.0763,2.6401,3.5694,0.2584
29 Jan 2020,0.0176,0.1004,2.6686,0.2789,5.7278,111.0899,2.6389,3.5753,0.2583
30 Jan 2020,0.0176,0.1009,2.6646,0.2803,5.7306,111.2533,2.6443,3.5843,0.2586
31 Jan 2020,0.0176,0.1007,2.6518,0.2795,5.7091,111.2397,2.6438,3.5723,0.2586
3 Feb 2020,0.0177,0.1011,2.6528,0.2808,5.7361,111.7025,2.6557,3.5944,0.2599
4 Feb 2020,0.0177,0.1019,2.6592,0.2831,5.7786,112.2061,2.6649,3.6112,0.2604
5 Feb 2020,0.0177,0.1015,2.6682,0.2860,5.7833,111.9611,2.6629,3.6070,0.2603
6 Feb 2020,0.0177,0.1014,2.6691,0.2846,5.7894,112.2061,2.6687,3.6180,0.2612
7 Feb 2020,0.0178,0.1017,2.6650,0.2847,5.7993,112.4512,2.6721,3.6253,0.2621
10 Feb 2020,0.0178,0.1020,2.6570,0.2862,5.7988,112.9065,2.6838,3.6298,0.2635
11 Feb 2020,0.0178,0.1015,2.6435,0.2859,5.8108,112.7779,2.6787,3.6307,0.2634
12 Feb 2020,0.0178,0.1013,2.6505,0.2852,5.7979,112.5192,2.6765,3.6242,0.2629
13 Feb 2020,0.0178,0.1021,2.6692,0.2859,5.8094,112.7779,2.6826,3.6282,0.2634
14 Feb 2020,0.0178,0.1018,2.6690,0.2874,5.8110,112.8459,2.6843,3.6325,0.2640
17 Feb 2020,0.0178,0.1010,2.6630,0.2864,5.7865,112.6826,2.6926,3.6236,0.2647
18 Feb 2020,0.0179,0.1015,2.6630,0.2877,5.8144,112.9276,2.6888,3.6356,0.2652
19 Feb 2020,0.0179,0.1019,2.6580,0.2875,5.8036,113.1046,2.6911,3.6293,0.2662
20 Feb 2020,0.0179,0.1025,2.6646,0.2878,5.8240,113.5265,2.7034,3.6429,0.2673
21 Feb 2020,0.0180,0.1029,2.6560,0.2902,5.8454,114.0710,2.7166,3.6564,0.2693
24 Feb 2020,0.0181,0.1036,2.6645,0.2920,5.8653,114.7789,2.7414,3.6790,0.2710
25 Feb 2020,0.0181,0.1035,2.6756,0.2922,5.8657,114.8742,2.7360,3.6661,0.2712
26 Feb 2020,0.0182,0.1036,2.6733,0.2926,5.8957,115.3506,2.7474,3.6880,0.2719
27 Feb 2020,0.0181,0.1037,2.6539,0.2916,5.8906,114.7925,2.7341,3.6780,0.2703
28 Feb 2020,0.0181,0.1034,2.6539,0.2925,5.8733,114.5747,2.7289,3.6728,0.2692
2 Mar 2020,0.0181,0.1033,2.6191,0.2950,5.8081,114.6836,2.7336,3.6453,0.2695
3 Mar 2020,0.0181,0.1028,2.6305,0.2942,5.7641,114.3705,2.7203,3.6099,0.2686
4 Mar 2020,0.0180,0.1028,2.6308,0.2935,5.7255,113.8669,2.7112,3.5682,0.2673
5 Mar 2020,0.0180,0.1021,2.6241,0.3002,5.6738,113.5946,2.7047,3.5623,0.2666
6 Mar 2020,0.0180,0.1022,2.6377,0.3015,5.6805,113.6763,2.7066,3.5579,0.2670
9 Mar 2020,0.0181,0.1033,2.6590,0.3100,5.6754,114.3433,2.7232,3.5601,0.2680
10 Mar 2020,0.0183,0.1042,2.6731,0.3125,5.7039,115.2961,2.6838,3.5708,0.2697
11 Mar 2020,0.0183,0.1050,2.6586,0.3198,5.7276,115.6228,2.6922,3.5809,0.2702
12 Mar 2020,0.0183,0.1047,2.6567,0.3098,5.7612,115.5684,2.6749,3.6022,0.2704
13 Mar 2020,0.0185,0.1057,2.6260,0.3103,5.7429,116.5893,2.6892,3.6043,0.2728
16 Mar 2020,0.0185,0.1061,2.5967,0.3100,5.8146,116.8951,2.7452,3.6336,0.2727
17 Mar 2020,0.0186,0.1068,2.6099,0.3084,5.8254,117.3652,2.7130,3.6292,0.2737
18 Mar 2020,0.0187,0.1065,2.5913,0.3062,5.8842,118.6448,2.7487,3.6673,0.2767
19 Mar 2020,0.0188,0.1085,2.4678,0.3075,5.8786,119.3118,2.7650,3.6880,0.2783
20 Mar 2020,0.0189,0.1094,2.5285,0.3109,5.9108,120.3463,2.7893,3.6793,0.2807
23 Mar 2020,0.0188,0.1089,2.4742,0.3109,5.8556,120.2031,2.7908,3.6698,0.2803
24 Mar 2020,0.0189,0.1097,2.5617,0.3132,5.8145,120.8363,2.8056,3.6353,0.2818
25 Mar 2020,0.0188,0.1098,2.5783,0.3177,5.8066,120.7411,2.7815,3.6528,0.2816
26 Mar 2020,0.0186,0.1083,2.5443,0.3170,5.7447,119.4512,2.7159,3.6136,0.2786
27 Mar 2020,0.0182,0.1061,2.5632,0.3086,5.7485,117.2019,2.5625,3.5800,0.2733
30 Mar 2020,0.0184,0.1069,2.6159,0.3109,5.7472,118.0867,2.6272,3.6215,0.2754
31 Mar 2020,0.0183,0.1067,2.5922,0.3136,5.7386,117.8144,2.6159,3.5769,0.2743
1 Apr 2020,0.0181,0.1055,2.5541,0.3094,5.6879,116.6574,2.5793,3.5394,0.2722
2 Apr 2020,0.0186,0.1080,2.5980,0.3162,5.7327,119.2437,2.6365,3.6179,0.2781
3 Apr 2020,0.0185,0.1078,2.5760,0.3126,5.7166,118.9034,2.6134,3.6076,0.2773
6 Apr 2020,0.0185,0.1075,2.5692,0.3119,5.7302,118.8762,2.6108,3.5810,0.2772
7 Apr 2020,0.0185,0.1073,2.5811,0.3060,5.7190,118.2909,2.5999,3.5634,0.2759
8 Apr 2020,0.0186,0.1074,2.5933,0.3029,5.7686,118.7673,2.6045,3.6051,0.2764
9 Apr 2020,0.0184,0.1069,2.6105,0.3025,5.7081,118.0186,2.5862,3.5475,0.2752
10 Apr 2020,0.0184,0.1064,2.6195,0.3043,5.6625,117.6239,2.5833,3.5395,0.2737
13 Apr 2020,0.0184,0.1062,2.6229,0.3040,5.6900,117.5422,2.5986,3.5371,0.2741
14 Apr 2020,0.0184,0.1065,2.6365,0.3042,5.6605,117.6102,2.5923,3.5398,0.2743
15 Apr 2020,0.0184,0.1064,2.6386,0.3047,5.6904,117.8008,2.5934,3.5456,0.2741
16 Apr 2020,0.0186,0.1074,2.5999,0.3074,5.7015,118.8422,2.6163,3.5690,0.2765
17 Apr 2020,0.0186,0.1072,2.6164,0.3070,5.6778,118.6992,2.6092,3.5451,0.2768
20 Apr 2020,0.0187,0.1076,2.6311,0.3081,5.7152,119.1076,2.6317,3.5793,0.2778
21 Apr 2020,0.0187,0.1080,2.6403,0.3108,5.7212,119.3254,2.6791,3.5790,0.2783
22 Apr 2020,0.0187,0.1081,2.6207,0.3071,5.7093,119.6521,2.7281,3.5748,0.2791
23 Apr 2020,0.0186,0.1072,2.5867,0.3035,5.7126,118.8353,2.7256,3.5580,0.2771
24 Apr 2020,0.0186,0.1074,2.6188,0.3066,5.7566,118.9442,2.7315,3.5894,0.2768
27 Apr 2020,0.0186,0.1068,2.6303,0.3082,5.7178,118.7264,2.7265,3.5649,0.2769
28 Apr 2020,0.0186,0.1065,2.6291,0.3092,5.7260,118.7024,2.7106,3.5741,0.2768
29 Apr 2020,0.0186,0.1065,2.6570,0.3077,5.7286,118.6992,2.7059,3.5764,0.2768
30 Apr 2020,0.0185,0.1058,2.6543,0.3074,5.7451,118.0218,2.6851,3.5794,0.2752
4 May 2020,0.0185,0.1059,2.6135,0.3089,5.7373,118.3181,2.7078,3.6161,0.2759
5 May 2020,0.0184,0.1051,2.6162,0.3093,5.7047,117.4741,2.7203,3.5618,0.2740
6 May 2020,0.0184,0.1051,2.6064,0.3108,5.6870,117.3668,2.7028,3.5625,0.2739
8 May 2020,0.0184,0.1050,2.6269,0.3087,5.6733,117.0657,2.7022,3.5474,0.2730
12 May 2020,0.0186,0.1059,2.6348,0.3118,5.7267,118.4270,2.7196,3.5896,0.2762
13 May 2020,0.0186,0.1059,2.6413,0.3078,5.7674,118.1579,2.7083,3.5924,0.2756
14 May 2020,0.0186,0.1056,2.5998,0.3077,5.7560,118.1035,2.6919,3.5922,0.2754
15 May 2020,0.0186,0.1060,2.6127,0.3086,5.7643,118.3757,2.7158,3.5962,0.2762
18 May 2020,0.0187,0.1065,2.5884,0.3114,5.7484,118.6720,2.7235,3.6053,0.2768
19 May 2020,0.0186,0.1058,2.6231,0.3101,5.7420,118.1956,2.7042,3.5744,0.2750
20 May 2020,0.0187,0.1059,2.6555,0.3105,5.7491,118.4302,2.7095,3.5943,0.2755
21 May 2020,0.0187,0.1059,2.6659,0.3100,5.7572,118.3998,2.7084,3.5861,0.2749
22 May 2020,0.0187,0.1060,2.6637,0.3102,5.7546,118.4950,2.7001,3.5979,0.2744
27 May 2020,0.0187,0.1058,2.6929,0.3104,5.7680,118.4950,2.7001,3.5952,0.2744
28 May 2020,0.0187,0.1059,2.6931,0.3101,5.7392,118.4542,2.6992,3.5914,0.2747
29 May 2020,0.0187,0.1050,2.6946,0.3119,5.7461,118.4542,2.7050,3.5899,0.2747
1 Jun 2020,0.0186,0.1052,2.7022,0.3106,5.7552,118.2092,2.6720,3.5887,0.2731
2 Jun 2020,0.0185,0.1040,2.7033,0.3075,5.6846,116.8752,2.6237,3.5518,0.2695
3 Jun 2020,0.0183,0.1031,2.7257,0.3051,5.6684,115.7862,2.5706,3.5268,0.2657
4 Jun 2020,0.0183,0.1036,2.7378,0.3056,5.6617,116.1537,2.6015,3.5335,0.2653
5 Jun 2020,0.0183,0.1035,2.7593,0.3046,5.6564,116.1946,2.6108,3.5293,0.2628
9 Jun 2020,0.0183,0.1032,2.7860,0.3032,5.6300,115.5684,2.5995,3.5120,0.2620
10 Jun 2020,0.0184,0.1040,2.7783,0.3059,5.6592,116.3307,2.6055,3.5318,0.2639
11 Jun 2020,0.0183,0.1031,2.7667,0.3043,5.6065,115.4187,2.5752,3.5053,0.2619
12 Jun 2020,0.0184,0.1043,2.7395,0.3065,5.6190,116.5893,2.6042,3.5318,0.2647
15 Jun 2020,0.0184,0.1045,2.7413,0.3062,5.6241,116.4668,2.5909,3.5253,0.2640
16 Jun 2020,0.0184,0.1052,2.7785,0.3075,5.6429,116.5349,2.5936,3.5190,0.2644
17 Jun 2020,0.0184,0.1053,2.7562,0.3060,5.6063,116.3715,2.5856,3.5053,0.2642
18 Jun 2020,0.0185,0.1054,2.7576,0.3081,5.6124,116.5213,2.5838,3.5125,0.2645
19 Jun 2020,0.0185,0.1054,2.7475,0.3083,5.6101,116.6029,2.5856,3.5156,0.2647
22 Jun 2020,0.0184,0.1053,2.7420,0.3095,5.6072,116.4668,2.5709,3.5093,0.2642
23 Jun 2020,0.0184,0.1051,2.7706,0.3071,5.6413,116.3883,2.5691,3.5145,0.2642
24 Jun 2020,0.0184,0.1050,2.7786,0.3097,5.6619,116.3443,2.5529,3.5307,0.2643
25 Jun 2020,0.0184,0.1052,2.7455,0.3105,5.6545,116.4804,2.5498,3.5316,0.2644
26 Jun 2020,0.0184,0.1051,2.7481,0.3105,5.6637,116.4804,2.5567,3.5341,0.2648
29 Jun 2020,0.0185,0.1058,2.7581,0.3116,5.6772,116.8888,2.5618,3.5472,0.2650
30 Jun 2020,0.0185,0.1045,2.7488,0.3110,5.6747,116.6574,2.5567,3.5431,0.2652
1 Jul 2020,0.0185,0.1047,2.7639,0.3130,5.6688,116.5893,2.5552,3.5448,0.2652
2 Jul 2020,0.0185,0.1048,2.7799,0.3166,5.6855,116.7935,2.5597,3.5469,0.2660
3 Jul 2020,0.0185,0.1046,2.7890,0.3170,5.7331,116.6710,2.5570,3.5705,0.2659
6 Jul 2020,0.0185,0.1044,2.8040,0.3153,5.7378,116.5893,2.5614,3.5862,0.2660
7 Jul 2020,0.0184,0.1044,2.8097,0.3147,5.7265,116.3579,2.5689,3.5772,0.2661
8 Jul 2020,0.0185,0.1046,2.8030,0.3149,5.7233,116.6029,2.5613,3.5720,0.2672
9 Jul 2020,0.0184,0.1041,2.8005,0.3146,5.6883,116.0448,2.5502,3.5512,0.2661
10 Jul 2020,0.0184,0.1043,2.7981,0.3152,5.6829,116.2762,2.5583,3.5592,0.2671
13 Jul 2020,0.0185,0.1044,2.8139,0.3151,5.6905,116.4940,2.5708,3.5561,0.2677
14 Jul 2020,0.0184,0.1042,2.7880,0.3145,5.6780,116.2626,2.5565,3.5496,0.2674
15 Jul 2020,0.0184,0.1042,2.7933,0.3111,5.6567,116.1265,2.5524,3.5348,0.2673
16 Jul 2020,0.0184,0.1042,2.7977,0.3102,5.6779,116.1265,2.5524,3.5475,0.2671
17 Jul 2020,0.0184,0.1044,2.7943,0.3127,5.6770,116.1946,2.5500,3.5475,0.2675
20 Jul 2020,0.0184,0.1040,2.7930,0.3118,5.6951,116.1265,2.5481,3.5537,0.2668
21 Jul 2020,0.0184,0.1038,2.8019,0.3112,5.6957,115.9087,2.5286,3.5515,0.2666
22 Jul 2020,0.0184,0.1038,2.8241,0.3067,5.7077,115.8270,2.5306,3.5570,0.2662
23 Jul 2020,0.0183,0.1039,2.8329,0.3073,5.7003,115.7862,2.5297,3.5556,0.2660
24 Jul 2020,0.0184,0.1041,2.8332,0.3097,5.6920,115.9359,2.5330,3.5599,0.2663
27 Jul 2020,0.0184,0.1040,2.8398,0.3126,5.7056,116.1328,2.5435,3.5625,0.2669
28 Jul 2020,0.0183,0.1035,2.8390,0.3130,5.6785,115.6365,2.5453,3.5473,0.2656
29 Jul 2020,0.0183,0.1036,2.8321,0.3133,5.6709,115.6501,2.5478,3.5478,0.2658
30 Jul 2020,0.0183,0.1036,2.8280,0.3113,5.6613,115.5139,2.5450,3.5451,0.2657
3 Aug 2020,0.0183,0.1034,2.8097,0.3115,5.6635,115.5139,2.5312,3.5445,0.2657
4 Aug 2020,0.0182,0.1031,2.7938,0.3101,5.6175,114.9831,2.5266,3.5187,0.2645
5 Aug 2020,0.0182,0.1029,2.7986,0.3103,5.6134,114.7108,2.5059,3.5086,0.2635
6 Aug 2020,0.0181,0.1027,2.7857,0.3093,5.5958,113.9485,2.4877,3.4905,0.2617
7 Aug 2020,0.0181,0.1020,2.7975,0.3093,5.5875,113.9349,2.4830,3.4906,0.2621
10 Aug 2020,0.0181,0.1024,2.7709,0.3113,5.5935,114.2511,2.4990,3.5003,0.2622
11 Aug 2020,0.0181,0.1025,2.7702,0.3092,5.6167,114.4930,2.4959,3.5094,0.2631
12 Aug 2020,0.0181,0.1028,2.7586,0.3077,5.6285,114.3433,2.4934,3.5105,0.2628
13 Aug 2020,0.0181,0.1019,2.7567,0.3058,5.5966,113.9621,2.4880,3.4961,0.2621
14 Aug 2020,0.0181,0.1027,2.7445,0.3090,5.6107,114.2752,2.4949,3.5052,0.2635
17 Aug 2020,0.0181,0.1028,2.7356,0.3088,5.5912,114.0166,2.4911,3.4944,0.2631
18 Aug 2020,0.0181,0.1020,2.7510,0.3091,5.6037,114.0302,2.4858,3.4955,0.2630
19 Aug 2020,0.0180,0.1019,2.7625,0.3090,5.6058,113.8124,2.4848,3.4950,0.2623
21 Aug 2020,0.0180,0.1031,2.7314,0.3074,5.5697,113.7443,2.4796,3.4802,0.2623
24 Aug 2020,0.0180,0.1034,2.7333,0.3091,5.5825,113.8669,2.4837,3.4927,0.2630
25 Aug 2020,0.0180,0.1032,2.7255,0.3081,5.6283,113.6491,2.4790,3.5108,0.2627
26 Aug 2020,0.0180,0.1015,2.7338,0.3089,5.6189,113.5402,2.4751,3.5070,0.2623
27 Aug 2020,0.0180,0.1014,2.7685,0.3095,5.6176,113.5129,2.4745,3.5073,0.2627
28 Aug 2020,0.0180,0.1015,2.7710,0.3125,5.6458,113.5946,2.4928,3.5329,0.2629
1 Sep 2020,0.0179,0.1010,2.8012,0.3138,5.6766,113.2135,2.5128,3.5306,0.2620
2 Sep 2020,0.0179,0.1008,2.8071,0.3141,5.6840,112.9684,2.5060,3.5591,0.2615
3 Sep 2020,0.0179,0.1006,2.7993,0.3137,5.6551,112.8051,2.5051,3.5460,0.2613
4 Sep 2020,0.0179,0.1006,2.7789,0.3117,5.6486,112.8595,2.4955,3.5263,0.2622
7 Sep 2020,0.0179,0.1008,2.7851,0.3125,5.6624,112.9821,2.5000,3.5463,0.2631
8 Sep 2020,0.0180,0.1012,2.7860,0.3134,5.6708,113.3904,2.5143,3.5492,0.2636
